block_number,timestamp,asset_symbol,price_usd
349,2024-01-15 13:00:00+00:00,WETH,1758.4995154652966
350,2024-01-15 14:00:00+00:00,WETH,1781.2177319563052
351,2024-01-15 15:00:00+00:00,WETH,1812.7691464618829
352,2024-01-15 16:00:00+00:00,WETH,1849.2957793411188
353,2024-01-15 17:00:00+00:00,WETH,1886.4357534017208
354,2024-01-15 18:00:00+00:00,WETH,1919.8845017327294
355,2024-01-15 19:00:00+00:00,WETH,1945.9462189212975
356,2024-01-15 20:00:00+00:00,WETH,1962.0058081260847
357,2024-01-15 21:00:00+00:00,WETH,1966.861660153918
358,2024-01-15 22:00:00+00:00,WETH,1960.8772159405037
359,2024-01-15 23:00:00+00:00,WETH,1945.9321866312184
